date,series_id,state,industry_code,value,industry_name
2019-01-01,SMU34000007000000003,New Jersey,70000000,19.0165040851336,Leisure and Hospitality
2019-02-01,SMU34000007000000003,New Jersey,70000000,19.02548391540952,Leisure and Hospitality
2019-03-01,SMU34000007000000003,New Jersey,70000000,19.01861116534693,Leisure and Hospitality
2019-04-01,SMU34000007000000003,New Jersey,70000000,18.936716887554475,Leisure and Hospitality
2019-05-01,SMU34000007000000003,New Jersey,70000000,18.484481134111082,Leisure and Hospitality
2019-06-01,SMU34000007000000003,New Jersey,70000000,17.950083069705382,Leisure and Hospitality
2019-07-01,SMU34000007000000003,New Jersey,70000000,17.960156195640867,Leisure and Hospitality
2019-08-01,SMU34000007000000003,New Jersey,70000000,18.185236662038164,Leisure and Hospitality
2019-09-01,SMU34000007000000003,New Jersey,70000000,18.587752006529723,Leisure and Hospitality
2019-10-01,SMU34000007000000003,New Jersey,70000000,18.648384165010476,Leisure and Hospitality
2019-11-01,SMU34000007000000003,New Jersey,70000000,18.568092447078016,Leisure and Hospitality
2019-12-01,SMU34000007000000003,New Jersey,70000000,18.91897961517569,Leisure and Hospitality
2020-01-01,SMU34000007000000003,New Jersey,70000000,18.9784823416779,Leisure and Hospitality
2020-02-01,SMU34000007000000003,New Jersey,70000000,19.06088428994575,Leisure and Hospitality
2020-03-01,SMU34000007000000003,New Jersey,70000000,19.232560404291164,Leisure and Hospitality
2020-04-01,SMU34000007000000003,New Jersey,70000000,20.83877301575423,Leisure and Hospitality
2020-05-01,SMU34000007000000003,New Jersey,70000000,20.457488159891103,Leisure and Hospitality
2020-06-01,SMU34000007000000003,New Jersey,70000000,19.764142094618762,Leisure and Hospitality
2020-07-01,SMU34000007000000003,New Jersey,70000000,18.63241393535103,Leisure and Hospitality
2020-08-01,SMU34000007000000003,New Jersey,70000000,19.043730871531476,Leisure and Hospitality
2020-09-01,SMU34000007000000003,New Jersey,70000000,19.18824723863209,Leisure and Hospitality
2020-10-01,SMU34000007000000003,New Jersey,70000000,19.433942369624216,Leisure and Hospitality
2020-11-01,SMU34000007000000003,New Jersey,70000000,19.30618470053761,Leisure and Hospitality
2020-12-01,SMU34000007000000003,New Jersey,70000000,19.710539862845085,Leisure and Hospitality
2021-01-01,SMU34000007000000003,New Jersey,70000000,20.017487680588392,Leisure and Hospitality
2021-02-01,SMU34000007000000003,New Jersey,70000000,20.391670378463665,Leisure and Hospitality
2021-03-01,SMU34000007000000003,New Jersey,70000000,20.07400054264456,Leisure and Hospitality
2021-04-01,SMU34000007000000003,New Jersey,70000000,20.07269702548939,Leisure and Hospitality
2021-05-01,SMU34000007000000003,New Jersey,70000000,19.85301734417903,Leisure and Hospitality
2021-06-01,SMU34000007000000003,New Jersey,70000000,19.71075304894648,Leisure and Hospitality
2021-07-01,SMU34000007000000003,New Jersey,70000000,19.54344816779253,Leisure and Hospitality
2021-08-01,SMU34000007000000003,New Jersey,70000000,19.204440354237615,Leisure and Hospitality
2021-09-01,SMU34000007000000003,New Jersey,70000000,19.73836484053498,Leisure and Hospitality
2021-10-01,SMU34000007000000003,New Jersey,70000000,20.036203418872613,Leisure and Hospitality
2021-11-01,SMU34000007000000003,New Jersey,70000000,19.91591061884433,Leisure and Hospitality
2021-12-01,SMU34000007000000003,New Jersey,70000000,20.44512259781382,Leisure and Hospitality
2022-01-01,SMU34000007000000003,New Jersey,70000000,20.497268793059796,Leisure and Hospitality
2022-02-01,SMU34000007000000003,New Jersey,70000000,19.929302907843574,Leisure and Hospitality
2022-03-01,SMU34000007000000003,New Jersey,70000000,19.635891798678138,Leisure and Hospitality
2019-01-01,SMU34000008000000003,New Jersey,80000000,27.741723606547843,Other Services
2019-02-01,SMU34000008000000003,New Jersey,80000000,27.41678239305642,Other Services
2019-03-01,SMU34000008000000003,New Jersey,80000000,27.821256824673686,Other Services
2019-04-01,SMU34000008000000003,New Jersey,80000000,27.079394213544504,Other Services
2019-05-01,SMU34000008000000003,New Jersey,80000000,27.472145014888447,Other Services
2019-06-01,SMU34000008000000003,New Jersey,80000000,27.488134590139236,Other Services
2019-07-01,SMU34000008000000003,New Jersey,80000000,25.897066032558993,Other Services
2019-08-01,SMU34000008000000003,New Jersey,80000000,26.699584293628412,Other Services
2019-09-01,SMU34000008000000003,New Jersey,80000000,28.57026731056999,Other Services
2019-10-01,SMU34000008000000003,New Jersey,80000000,28.38037188232977,Other Services
2019-11-01,SMU34000008000000003,New Jersey,80000000,28.53495108563413,Other Services
2019-12-01,SMU34000008000000003,New Jersey,80000000,28.752449252365846,Other Services
2020-01-01,SMU34000008000000003,New Jersey,80000000,28.036642401248145,Other Services
2020-02-01,SMU34000008000000003,New Jersey,80000000,28.275460352399527,Other Services
2020-03-01,SMU34000008000000003,New Jersey,80000000,29.438260732334427,Other Services
2020-04-01,SMU34000008000000003,New Jersey,80000000,32.958164690706035,Other Services
2020-05-01,SMU34000008000000003,New Jersey,80000000,32.74289171617771,Other Services
2020-06-01,SMU34000008000000003,New Jersey,80000000,31.810130519634612,Other Services
2020-07-01,SMU34000008000000003,New Jersey,80000000,30.677830049643184,Other Services
2020-08-01,SMU34000008000000003,New Jersey,80000000,29.564469306260097,Other Services
2020-09-01,SMU34000008000000003,New Jersey,80000000,30.275030451483214,Other Services
2020-10-01,SMU34000008000000003,New Jersey,80000000,30.60250122307046,Other Services
2020-11-01,SMU34000008000000003,New Jersey,80000000,31.191928123378435,Other Services
2020-12-01,SMU34000008000000003,New Jersey,80000000,30.85928014770529,Other Services
2021-01-01,SMU34000008000000003,New Jersey,80000000,31.163466281411438,Other Services
2021-02-01,SMU34000008000000003,New Jersey,80000000,31.038743795248436,Other Services
2021-03-01,SMU34000008000000003,New Jersey,80000000,30.758721898142838,Other Services
2021-04-01,SMU34000008000000003,New Jersey,80000000,31.18284977529681,Other Services
2021-05-01,SMU34000008000000003,New Jersey,80000000,30.683858985329447,Other Services
2021-06-01,SMU34000008000000003,New Jersey,80000000,30.57156649833941,Other Services
2021-07-01,SMU34000008000000003,New Jersey,80000000,29.786982963894086,Other Services
2021-08-01,SMU34000008000000003,New Jersey,80000000,29.83285200066683,Other Services
2021-09-01,SMU34000008000000003,New Jersey,80000000,29.9877321244856,Other Services
2021-10-01,SMU34000008000000003,New Jersey,80000000,29.42103652284196,Other Services
2021-11-01,SMU34000008000000003,New Jersey,80000000,29.465201788295403,Other Services
2021-12-01,SMU34000008000000003,New Jersey,80000000,29.081424384821382,Other Services
2022-01-01,SMU34000008000000003,New Jersey,80000000,28.238858557322,Other Services
2022-02-01,SMU34000008000000003,New Jersey,80000000,27.941904692330425,Other Services
2022-03-01,SMU34000008000000003,New Jersey,80000000,26.53771604857323,Other Services
2019-01-01,SMU36000000500000003,New York,05000000,35.71746914343035,Total Private
2019-02-01,SMU36000000500000003,New York,05000000,35.78576358751808,Total Private
2019-03-01,SMU36000000500000003,New York,05000000,35.388638680984926,Total Private
2019-04-01,SMU36000000500000003,New York,05000000,35.35519432960522,Total Private
2019-05-01,SMU36000000500000003,New York,05000000,35.242268222161485,Total Private
2019-06-01,SMU36000000500000003,New York,05000000,35.59106261791523,Total Private
2019-07-01,SMU36000000500000003,New York,05000000,35.23590570158922,Total Private
2019-08-01,SMU36000000500000003,New York,05000000,35.40118148503371,Total Private
2019-09-01,SMU36000000500000003,New York,05000000,36.09571758944361,Total Private
2019-10-01,SMU36000000500000003,New York,05000000,35.63252127983384,Total Private
2019-11-01,SMU36000000500000003,New York,05000000,35.84765178839795,Total Private
2019-12-01,SMU36000000500000003,New York,05000000,36.30904169168311,Total Private
2020-01-01,SMU36000000500000003,New York,05000000,35.81792929579463,Total Private
2020-02-01,SMU36000000500000003,New York,05000000,36.24835595253683,Total Private
2020-03-01,SMU36000000500000003,New York,05000000,36.0746947424417,Total Private
2020-04-01,SMU36000000500000003,New York,05000000,38.16785794464459,Total Private
2020-05-01,SMU36000000500000003,New York,05000000,37.58722491243992,Total Private
2020-06-01,SMU36000000500000003,New York,05000000,36.98827034034278,Total Private
2020-07-01,SMU36000000500000003,New York,05000000,36.97183126251657,Total Private
2020-08-01,SMU36000000500000003,New York,05000000,37.27316310260408,Total Private
2020-09-01,SMU36000000500000003,New York,05000000,36.87301850986291,Total Private
2020-10-01,SMU36000000500000003,New York,05000000,36.58217579833945,Total Private
2020-11-01,SMU36000000500000003,New York,05000000,37.265173620058526,Total Private
2020-12-01,SMU36000000500000003,New York,05000000,37.310395885352555,Total Private
2021-01-01,SMU36000000500000003,New York,05000000,37.588034217669204,Total Private
2021-02-01,SMU36000000500000003,New York,05000000,37.39905405028031,Total Private
2021-03-01,SMU36000000500000003,New York,05000000,37.118165270052636,Total Private
2021-04-01,SMU36000000500000003,New York,05000000,36.93461306491003,Total Private
2021-05-01,SMU36000000500000003,New York,05000000,37.35794206693678,Total Private
2021-06-01,SMU36000000500000003,New York,05000000,36.4994550348451,Total Private
2021-07-01,SMU36000000500000003,New York,05000000,36.73832745705205,Total Private
2021-08-01,SMU36000000500000003,New York,05000000,36.98477826126896,Total Private
2021-09-01,SMU36000000500000003,New York,05000000,36.54982703189301,Total Private
2021-10-01,SMU36000000500000003,New York,05000000,36.76072347472949,Total Private
2021-11-01,SMU36000000500000003,New York,05000000,36.59354590070254,Total Private
2021-12-01,SMU36000000500000003,New York,05000000,36.90904485203712,Total Private
2022-01-01,SMU36000000500000003,New York,05000000,37.16988462973575,Total Private
2022-02-01,SMU36000000500000003,New York,05000000,36.32243206896208,Total Private
2022-03-01,SMU36000000500000003,New York,05000000,35.79060031341796,Total Private
2019-01-01,SMU36000000600000003,New York,06000000,37.97707727589917,Goods Producing
2019-02-01,SMU36000000600000003,New York,06000000,37.73852586622581,Goods Producing
2019-03-01,SMU36000000600000003,New York,06000000,37.69223874606791,Goods Producing
2019-04-01,SMU36000000600000003,New York,06000000,37.784685248395164,Goods Producing
2019-05-01,SMU36000000600000003,New York,06000000,37.66628101759282,Goods Producing
2019-06-01,SMU36000000600000003,New York,06000000,37.202816694284834,Goods Producing
2019-07-01,SMU36000000600000003,New York,06000000,37.16769877733424,Goods Producing
2019-08-01,SMU36000000600000003,New York,06000000,37.25164772320598,Goods Producing
2019-09-01,SMU36000000600000003,New York,06000000,37.528087335056455,Goods Producing
2019-10-01,SMU36000000600000003,New York,06000000,37.043273746217615,Goods Producing
2019-11-01,SMU36000000600000003,New York,06000000,37.180237308028104,Goods Producing
2019-12-01,SMU36000000600000003,New York,06000000,37.089999571146755,Goods Producing
2020-01-01,SMU36000000600000003,New York,06000000,36.658264626622234,Goods Producing
2020-02-01,SMU36000000600000003,New York,06000000,36.72760104325547,Goods Producing
2020-03-01,SMU36000000600000003,New York,06000000,36.32574405532406,Goods Producing
2020-04-01,SMU36000000600000003,New York,06000000,37.29043592292862,Goods Producing
2020-05-01,SMU36000000600000003,New York,06000000,36.332498971966594,Goods Producing
2020-06-01,SMU36000000600000003,New York,06000000,36.08345854009272,Goods Producing
2020-07-01,SMU36000000600000003,New York,06000000,36.62457602318562,Goods Producing
2020-08-01,SMU36000000600000003,New York,06000000,36.91487170080218,Goods Producing
2020-09-01,SMU36000000600000003,New York,06000000,36.754038397334746,Goods Producing
2020-10-01,SMU36000000600000003,New York,06000000,36.62550677352256,Goods Producing
2020-11-01,SMU36000000600000003,New York,06000000,36.787136407439704,Goods Producing
2020-12-01,SMU36000000600000003,New York,06000000,37.27792382627044,Goods Producing
2021-01-01,SMU36000000600000003,New York,06000000,37.146075685141405,Goods Producing
2021-02-01,SMU36000000600000003,New York,06000000,36.98004712469544,Goods Producing
2021-03-01,SMU36000000600000003,New York,06000000,37.54641061496238,Goods Producing
2021-04-01,SMU36000000600000003,New York,06000000,37.604411747434305,Goods Producing
2021-05-01,SMU36000000600000003,New York,06000000,37.66467488685217,Goods Producing
2021-06-01,SMU36000000600000003,New York,06000000,37.766724492295964,Goods Producing
2021-07-01,SMU36000000600000003,New York,06000000,37.22062285175079,Goods Producing
2021-08-01,SMU36000000600000003,New York,06000000,37.66541546030137,Goods Producing
2021-09-01,SMU36000000600000003,New York,06000000,37.31019675925926,Goods Producing
2021-10-01,SMU36000000600000003,New York,06000000,38.05840504330932,Goods Producing
2021-11-01,SMU36000000600000003,New York,06000000,37.87644092238394,Goods Producing
2021-12-01,SMU36000000600000003,New York,06000000,38.03912515790005,Goods Producing
2022-01-01,SMU36000000600000003,New York,06000000,37.395467377833455,Goods Producing
2022-02-01,SMU36000000600000003,New York,06000000,36.935641389203425,Goods Producing
2022-03-01,SMU36000000600000003,New York,06000000,36.61801199249895,Goods Producing
2019-01-01,SMU36000000800000003,New York,08000000,35.41544231384293,Private Service Providing
2019-02-01,SMU36000000800000003,New York,08000000,35.54027347248054,Private Service Providing
2019-03-01,SMU36000000800000003,New York,08000000,35.08816910727845,Private Service Providing
2019-04-01,SMU36000000800000003,New York,08000000,35.02238735442852,Private Service Providing
2019-05-01,SMU36000000800000003,New York,08000000,34.910211674842124,Private Service Providing
2019-06-01,SMU36000000800000003,New York,08000000,35.37027438827555,Private Service Providing
2019-07-01,SMU36000000800000003,New York,08000000,34.95993526219707,Private Service Providing
2019-08-01,SMU36000000800000003,New York,08000000,35.14784384528394,Private Service Providing
2019-09-01,SMU36000000800000003,New York,08000000,35.89738947082029,Private Service Providing
2019-10-01,SMU36000000800000003,New York,08000000,35.44515571789225,Private Service Providing
2019-11-01,SMU36000000800000003,New York,08000000,35.67144213290967,Private Service Providing
2019-12-01,SMU36000000800000003,New York,08000000,36.21004703090603,Private Service Providing
2020-01-01,SMU36000000800000003,New York,08000000,35.70879483724559,Private Service Providing
2020-02-01,SMU36000000800000003,New York,08000000,36.193896283136986,Private Service Providing
2020-03-01,SMU36000000800000003,New York,08000000,36.04194917989184,Private Service Providing
2020-04-01,SMU36000000800000003,New York,08000000,38.26656792208764,Private Service Providing
2020-05-01,SMU36000000800000003,New York,08000000,37.75088481771905,Private Service Providing
2020-06-01,SMU36000000800000003,New York,08000000,37.11908650423435,Private Service Providing
2020-07-01,SMU36000000800000003,New York,08000000,37.01523816743293,Private Service Providing
2020-08-01,SMU36000000800000003,New York,08000000,37.32744967863468,Private Service Providing
2020-09-01,SMU36000000800000003,New York,08000000,36.8946512575953,Private Service Providing
2020-10-01,SMU36000000800000003,New York,08000000,36.57134305454367,Private Service Providing
2020-11-01,SMU36000000800000003,New York,08000000,37.330360512688365,Private Service Providing
2020-12-01,SMU36000000800000003,New York,08000000,37.310395885352555,Private Service Providing
2021-01-01,SMU36000000800000003,New York,08000000,37.65271107608791,Private Service Providing
2021-02-01,SMU36000000800000003,New York,08000000,37.452772886893754,Private Service Providing
2021-03-01,SMU36000000800000003,New York,08000000,37.06463460193891,Private Service Providing
2021-04-01,SMU36000000800000003,New York,08000000,36.84955926395457,Private Service Providing
2021-05-01,SMU36000000800000003,New York,08000000,37.31563409177604,Private Service Providing
2021-06-01,SMU36000000800000003,New York,08000000,36.33188221402515,Private Service Providing
2021-07-01,SMU36000000800000003,New York,08000000,36.66493467959789,Private Service Providing
2021-08-01,SMU36000000800000003,New York,08000000,36.89053618755677,Private Service Providing
2021-09-01,SMU36000000800000003,New York,08000000,36.44566679526749,Private Service Providing
2021-10-01,SMU36000000800000003,New York,08000000,36.58423878140263,Private Service Providing
2021-11-01,SMU36000000800000003,New York,08000000,36.42801105919526,Private Service Providing
2021-12-01,SMU36000000800000003,New York,08000000,36.76389692284371,Private Service Providing
2022-01-01,SMU36000000800000003,New York,08000000,37.139123345904245,Private Service Providing
2022-02-01,SMU36000000800000003,New York,08000000,36.24067082626324,Private Service Providing
2022-03-01,SMU36000000800000003,New York,08000000,35.6896964501154,Private Service Providing
2019-01-01,SMU36000002000000003,New York,20000000,43.693214680312856,Construction
2019-02-01,SMU36000002000000003,New York,20000000,43.19510160501481,Construction
2019-03-01,SMU36000002000000003,New York,20000000,42.96714904002604,Construction
2019-04-01,SMU36000002000000003,New York,20000000,43.10959685122243,Construction
2019-05-01,SMU36000002000000003,New York,20000000,42.97918577470259,Construction
2019-06-01,SMU36000002000000003,New York,20000000,42.18159127265945,Construction
2019-07-01,SMU36000002000000003,New York,20000000,42.113089051241495,Construction
2019-08-01,SMU36000002000000003,New York,20000000,42.68188495784245,Construction
2019-09-01,SMU36000002000000003,New York,20000000,43.125347571758944,Construction
2019-10-01,SMU36000002000000003,New York,20000000,42.39972451701849,Construction
2019-11-01,SMU36000002000000003,New York,20000000,42.47754007614467,Construction
2019-12-01,SMU36000002000000003,New York,20000000,42.67769820167539,Construction
2020-01-01,SMU36000002000000003,New York,20000000,42.10407410821928,Construction
2020-02-01,SMU36000002000000003,New York,20000000,42.6201372723187,Construction
2020-03-01,SMU36000002000000003,New York,20000000,42.86394137778172,Construction
2020-04-01,SMU36000002000000003,New York,20000000,43.5420678276549,Construction
2020-05-01,SMU36000002000000003,New York,20000000,41.20956414928464,Construction
2020-06-01,SMU36000002000000003,New York,20000000,41.0435714209816,Construction
2020-07-01,SMU36000002000000003,New York,20000000,41.58381490988068,Construction
2020-08-01,SMU36000002000000003,New York,20000000,42.24581346700625,Construction
2020-09-01,SMU36000002000000003,New York,20000000,41.1995680563414,Construction
2020-10-01,SMU36000002000000003,New York,20000000,41.565237944396934,Construction
2020-11-01,SMU36000002000000003,New York,20000000,41.68701783678267,Construction
2020-12-01,SMU36000002000000003,New York,20000000,42.2028527870582,Construction
2021-01-01,SMU36000002000000003,New York,20000000,42.093855354172135,Construction
2021-02-01,SMU36000002000000003,New York,20000000,42.13705543958614,Construction
2021-03-01,SMU36000002000000003,New York,20000000,42.64253021938841,Construction
2021-04-01,SMU36000002000000003,New York,20000000,42.53753220285119,Construction
2021-05-01,SMU36000002000000003,New York,20000000,42.540669024127894,Construction
2021-06-01,SMU36000002000000003,New York,20000000,42.39592366744704,Construction
2021-07-01,SMU36000002000000003,New York,20000000,41.73952100642814,Construction
2021-08-01,SMU36000002000000003,New York,20000000,42.670716708570495,Construction
2021-09-01,SMU36000002000000003,New York,20000000,42.45571244855967,Construction
2021-10-01,SMU36000002000000003,New York,20000000,43.29065712782321,Construction
2021-11-01,SMU36000002000000003,New York,20000000,43.432204040471944,Construction
2021-12-01,SMU36000002000000003,New York,20000000,43.11930267966921,Construction
2022-01-01,SMU36000002000000003,New York,20000000,42.72742324196107,Construction
2022-02-01,SMU36000002000000003,New York,20000000,42.229681853953664,Construction
2022-03-01,SMU36000002000000003,New York,20000000,41.98609752019513,Construction
2019-01-01,SMU36000003000000003,New York,30000000,32.104333367254966,Manufacturing
2019-02-01,SMU36000003000000003,New York,30000000,32.1368877867328,Manufacturing
2019-03-01,SMU36000003000000003,New York,30000000,32.15024438659291,Manufacturing
2019-04-01,SMU36000003000000003,New York,30000000,32.19352806542653,Manufacturing
2019-05-01,SMU36000003000000003,New York,30000000,32.032388264741,Manufacturing
2019-06-01,SMU36000003000000003,New York,30000000,31.92597800589666,Manufacturing
2019-07-01,SMU36000003000000003,New York,30000000,31.84698870585366,Manufacturing
2019-08-01,SMU36000003000000003,New York,30000000,31.55705816883061,Manufacturing
2019-09-01,SMU36000003000000003,New York,30000000,31.776571894980272,Manufacturing
2019-10-01,SMU36000003000000003,New York,30000000,31.631715457198617,Manufacturing
2019-11-01,SMU36000003000000003,New York,30000000,31.99306557459172,Manufacturing
2019-12-01,SMU36000003000000003,New York,30000000,31.84328254996141,Manufacturing
2020-01-01,SMU36000003000000003,New York,30000000,31.507118183107586,Manufacturing
2020-02-01,SMU36000003000000003,New York,30000000,31.445013111470505,Manufacturing
2020-03-01,SMU36000003000000003,New York,30000000,30.81357435942903,Manufacturing
2020-04-01,SMU36000003000000003,New York,30000000,32.749776960548495,Manufacturing
2020-05-01,SMU36000003000000003,New York,30000000,32.03369879330148,Manufacturing
2020-06-01,SMU36000003000000003,New York,30000000,31.265063170086382,Manufacturing
2020-07-01,SMU36000003000000003,New York,30000000,31.708744041406927,Manufacturing
2020-08-01,SMU36000003000000003,New York,30000000,31.616501880216454,Manufacturing
2020-09-01,SMU36000003000000003,New York,30000000,32.25442686899712,Manufacturing
2020-10-01,SMU36000003000000003,New York,30000000,31.92409596615527,Manufacturing
2020-11-01,SMU36000003000000003,New York,30000000,32.24578288756085,Manufacturing
2020-12-01,SMU36000003000000003,New York,30000000,32.66689143660981,Manufacturing
2021-01-01,SMU36000003000000003,New York,30000000,32.58635716662289,Manufacturing
2021-02-01,SMU36000003000000003,New York,30000000,32.49989615113414,Manufacturing
2021-03-01,SMU36000003000000003,New York,30000000,32.8035934200869,Manufacturing
2021-04-01,SMU36000003000000003,New York,30000000,32.990243045600415,Manufacturing
2021-05-01,SMU36000003000000003,New York,30000000,32.89445068747831,Manufacturing
2021-06-01,SMU36000003000000003,New York,30000000,33.10610541324113,Manufacturing
2021-07-01,SMU36000003000000003,New York,30000000,32.743663427047245,Manufacturing
2021-08-01,SMU36000003000000003,New York,30000000,32.54492945527291,Manufacturing
2021-09-01,SMU36000003000000003,New York,30000000,32.60215406378601,Manufacturing
2021-10-01,SMU36000003000000003,New York,30000000,33.15835944035188,Manufacturing
2021-11-01,SMU36000003000000003,New York,30000000,32.88970382197721,Manufacturing
2021-12-01,SMU36000003000000003,New York,30000000,33.187037239149106,Manufacturing
2022-01-01,SMU36000003000000003,New York,30000000,32.66848342905879,Manufacturing
2022-02-01,SMU36000003000000003,New York,30000000,32.06062729328477,Manufacturing
2022-03-01,SMU36000003000000003,New York,30000000,31.471914964068404,Manufacturing
2019-01-01,SMU36000004000000003,New York,40000000,29.744049624923676,"Trade, Transportation, and Utilities"
2019-02-01,SMU36000004000000003,New York,40000000,29.39186195494937,"Trade, Transportation, and Utilities"
2019-03-01,SMU36000004000000003,New York,40000000,29.345861698665804,"Trade, Transportation, and Utilities"
2019-04-01,SMU36000004000000003,New York,40000000,28.920926142855603,"Trade, Transportation, and Utilities"
2019-05-01,SMU36000004000000003,New York,40000000,28.634342930506207,"Trade, Transportation, and Utilities"
2019-06-01,SMU36000004000000003,New York,40000000,29.07780984354488,"Trade, Transportation, and Utilities"
2019-07-01,SMU36000004000000003,New York,40000000,29.219750122840427,"Trade, Transportation, and Utilities"
2019-08-01,SMU36000004000000003,New York,40000000,29.728621290636585,"Trade, Transportation, and Utilities"
2019-09-01,SMU36000004000000003,New York,40000000,29.81532716637192,"Trade, Transportation, and Utilities"
2019-10-01,SMU36000004000000003,New York,40000000,29.7249953268518,"Trade, Transportation, and Utilities"
2019-11-01,SMU36000004000000003,New York,40000000,29.702340053244015,"Trade, Transportation, and Utilities"
2019-12-01,SMU36000004000000003,New York,40000000,29.588404165594536,"Trade, Transportation, and Utilities"
2020-01-01,SMU36000004000000003,New York,40000000,30.230245018083828,"Trade, Transportation, and Utilities"
2020-02-01,SMU36000004000000003,New York,40000000,30.421171326753417,"Trade, Transportation, and Utilities"
2020-03-01,SMU36000004000000003,New York,40000000,29.853037857966132,"Trade, Transportation, and Utilities"
2020-04-01,SMU36000004000000003,New York,40000000,31.411708377431644,"Trade, Transportation, and Utilities"
2020-05-01,SMU36000004000000003,New York,40000000,31.05173936162671,"Trade, Transportation, and Utilities"
2020-06-01,SMU36000004000000003,New York,40000000,30.065915001080278,"Trade, Transportation, and Utilities"
2020-07-01,SMU36000004000000003,New York,40000000,30.68868177587228,"Trade, Transportation, and Utilities"
2020-08-01,SMU36000004000000003,New York,40000000,30.726202033314756,"Trade, Transportation, and Utilities"
2020-09-01,SMU36000004000000003,New York,40000000,30.988911126652162,"Trade, Transportation, and Utilities"
2020-10-01,SMU36000004000000003,New York,40000000,30.385846347154917,"Trade, Transportation, and Utilities"
2020-11-01,SMU36000004000000003,New York,40000000,30.32276955498057,"Trade, Transportation, and Utilities"
2020-12-01,SMU36000004000000003,New York,40000000,30.3072551433093,"Trade, Transportation, and Utilities"
2021-01-01,SMU36000004000000003,New York,40000000,30.6352719376587,"Trade, Transportation, and Utilities"
2021-02-01,SMU36000004000000003,New York,40000000,30.38337398856441,"Trade, Transportation, and Utilities"
2021-03-01,SMU36000004000000003,New York,40000000,30.08423547990998,"Trade, Transportation, and Utilities"
2021-04-01,SMU36000004000000003,New York,40000000,30.183467614070118,"Trade, Transportation, and Utilities"
2021-05-01,SMU36000004000000003,New York,40000000,30.45116512194535,"Trade, Transportation, and Utilities"
2021-06-01,SMU36000004000000003,New York,40000000,29.702282490335925,"Trade, Transportation, and Utilities"
2021-07-01,SMU36000004000000003,New York,40000000,29.71359018643993,"Trade, Transportation, and Utilities"
2021-08-01,SMU36000004000000003,New York,40000000,29.57106846257744,"Trade, Transportation, and Utilities"
2021-09-01,SMU36000004000000003,New York,40000000,29.50859503600823,"Trade, Transportation, and Utilities"
2021-10-01,SMU36000004000000003,New York,40000000,29.50408814323107,"Trade, Transportation, and Utilities"
2021-11-01,SMU36000004000000003,New York,40000000,29.28932101919392,"Trade, Transportation, and Utilities"
2021-12-01,SMU36000004000000003,New York,40000000,29.558339009314,"Trade, Transportation, and Utilities"
2022-01-01,SMU36000004000000003,New York,40000000,29.920475406777634,"Trade, Transportation, and Utilities"
2022-02-01,SMU36000004000000003,New York,40000000,29.025241158090125,"Trade, Transportation, and Utilities"
2022-03-01,SMU36000004000000003,New York,40000000,28.979589540495173,"Trade, Transportation, and Utilities"
2019-01-01,SMU36000005000000003,New York,50000000,52.821136641176984,Information
2019-02-01,SMU36000005000000003,New York,50000000,54.26447406488945,Information
2019-03-01,SMU36000005000000003,New York,50000000,49.73327869978667,Information
2019-04-01,SMU36000005000000003,New York,50000000,51.72929750829907,Information
2019-05-01,SMU36000005000000003,New York,50000000,53.88170907835494,Information
2019-06-01,SMU36000005000000003,New York,50000000,50.88064752046255,Information
2019-07-01,SMU36000005000000003,New York,50000000,51.3856958148176,Information
2019-08-01,SMU36000005000000003,New York,50000000,53.50931538714803,Information
2019-09-01,SMU36000005000000003,New York,50000000,52.20436811318188,Information
2019-10-01,SMU36000005000000003,New York,50000000,52.36316381085388,Information
2019-11-01,SMU36000005000000003,New York,50000000,53.677866303118776,Information
2019-12-01,SMU36000005000000003,New York,50000000,55.48100766217801,Information
2020-01-01,SMU36000005000000003,New York,50000000,54.087037656903775,Information
2020-02-01,SMU36000005000000003,New York,50000000,54.328966193285375,Information
2020-03-01,SMU36000005000000003,New York,50000000,54.870647646067916,Information
2020-04-01,SMU36000005000000003,New York,50000000,54.959521885233926,Information
2020-05-01,SMU36000005000000003,New York,50000000,54.95699619273145,Information
2020-06-01,SMU36000005000000003,New York,50000000,53.93986491129268,Information
2020-07-01,SMU36000005000000003,New York,50000000,54.95314162412207,Information
2020-08-01,SMU36000005000000003,New York,50000000,55.50259533367668,Information
2020-09-01,SMU36000005000000003,New York,50000000,54.56860615495992,Information
2020-10-01,SMU36000005000000003,New York,50000000,55.31198982123815,Information
2020-11-01,SMU36000005000000003,New York,50000000,56.56049383849117,Information
2020-12-01,SMU36000005000000003,New York,50000000,54.206690627747484,Information
2021-01-01,SMU36000005000000003,New York,50000000,54.328561071710006,Information
2021-02-01,SMU36000005000000003,New York,50000000,55.85684631065996,Information
2021-03-01,SMU36000005000000003,New York,50000000,54.24797906644266,Information
2021-04-01,SMU36000005000000003,New York,50000000,55.082967843782065,Information
2021-05-01,SMU36000005000000003,New York,50000000,55.39171647920382,Information
2021-06-01,SMU36000005000000003,New York,50000000,55.100038145859415,Information
2021-07-01,SMU36000005000000003,New York,50000000,56.292260307338026,Information
2021-08-01,SMU36000005000000003,New York,50000000,56.80702776539753,Information
2021-09-01,SMU36000005000000003,New York,50000000,55.548654192386834,Information
2021-10-01,SMU36000005000000003,New York,50000000,56.225947003426974,Information
2021-11-01,SMU36000005000000003,New York,50000000,56.25080832969175,Information
2021-12-01,SMU36000005000000003,New York,50000000,56.058203796338404,Information
