statefips,date,state,category,pct
09,2020-01-13,Connecticut,spend_all,-0.617
09,2020-01-13,Connecticut,spend_aap,-6.3
09,2020-01-13,Connecticut,spend_acf,-4.35
09,2020-01-13,Connecticut,spend_aer,-11.899999999999999
09,2020-01-13,Connecticut,spend_apg,-4.24
09,2020-01-13,Connecticut,spend_durables,-0.34199999999999997
09,2020-01-13,Connecticut,spend_nondurables,-0.985
09,2020-01-13,Connecticut,spend_grf,-2.15
09,2020-01-13,Connecticut,spend_gen,-2.9899999999999998
09,2020-01-13,Connecticut,spend_hic,6.38
09,2020-01-13,Connecticut,spend_hcs,6.710000000000001
09,2020-01-13,Connecticut,spend_inperson,-1.66
09,2020-01-13,Connecticut,spend_inpersonmisc,0.157
09,2020-01-13,Connecticut,spend_remoteservices,0.899
09,2020-01-13,Connecticut,spend_sgh,-5.2
09,2020-01-13,Connecticut,spend_tws,1.9
09,2020-01-13,Connecticut,spend_retail_w_grocery,-2.33
09,2020-01-13,Connecticut,spend_retail_no_grocery,-2.4699999999999998
09,2020-01-13,Connecticut,spend_all_incmiddle,-0.53
09,2020-01-13,Connecticut,spend_all_q1,1.15
09,2020-01-13,Connecticut,spend_all_q2,-1.4000000000000001
09,2020-01-13,Connecticut,spend_all_q3,-0.295
09,2020-01-13,Connecticut,spend_all_q4,-0.832
34,2020-01-13,New Jersey,spend_all,0.8869999999999999
34,2020-01-13,New Jersey,spend_aap,3.27
34,2020-01-13,New Jersey,spend_acf,-2.5
34,2020-01-13,New Jersey,spend_aer,-10
34,2020-01-13,New Jersey,spend_apg,2.44
34,2020-01-13,New Jersey,spend_durables,2.73
34,2020-01-13,New Jersey,spend_nondurables,2.6599999999999997
34,2020-01-13,New Jersey,spend_grf,0.54
34,2020-01-13,New Jersey,spend_gen,1.87
34,2020-01-13,New Jersey,spend_hic,8.19
34,2020-01-13,New Jersey,spend_hcs,6.550000000000001
34,2020-01-13,New Jersey,spend_inperson,-0.747
34,2020-01-13,New Jersey,spend_inpersonmisc,1.6400000000000001
34,2020-01-13,New Jersey,spend_remoteservices,-1.29
34,2020-01-13,New Jersey,spend_sgh,2.13
34,2020-01-13,New Jersey,spend_tws,2.4
34,2020-01-13,New Jersey,spend_retail_w_grocery,1.63
34,2020-01-13,New Jersey,spend_retail_no_grocery,2.7199999999999998
34,2020-01-13,New Jersey,spend_all_incmiddle,1.95
34,2020-01-13,New Jersey,spend_all_q1,0.0288
34,2020-01-13,New Jersey,spend_all_q2,2.21
34,2020-01-13,New Jersey,spend_all_q3,1.8599999999999999
34,2020-01-13,New Jersey,spend_all_q4,0.349
36,2020-01-13,New York,spend_all,0.59
36,2020-01-13,New York,spend_aap,2.8400000000000003
36,2020-01-13,New York,spend_acf,-2.34
36,2020-01-13,New York,spend_aer,-15.1
36,2020-01-13,New York,spend_apg,-0.335
36,2020-01-13,New York,spend_durables,2.53
36,2020-01-13,New York,spend_nondurables,0.9650000000000001
36,2020-01-13,New York,spend_grf,-0.272
36,2020-01-13,New York,spend_gen,-2.6599999999999997
36,2020-01-13,New York,spend_hic,4.61
36,2020-01-13,New York,spend_hcs,9.02
36,2020-01-13,New York,spend_inperson,-1.6
36,2020-01-13,New York,spend_inpersonmisc,-1.6099999999999999
36,2020-01-13,New York,spend_remoteservices,2.37
36,2020-01-13,New York,spend_sgh,2.1
36,2020-01-13,New York,spend_tws,0.762
36,2020-01-13,New York,spend_retail_w_grocery,0.392
36,2020-01-13,New York,spend_retail_no_grocery,1.02
36,2020-01-13,New York,spend_all_incmiddle,1.24
36,2020-01-13,New York,spend_all_q1,0.029300000000000003
36,2020-01-13,New York,spend_all_q2,1.8599999999999999
36,2020-01-13,New York,spend_all_q3,0.783
36,2020-01-13,New York,spend_all_q4,0.11299999999999999
09,2020-01-14,Connecticut,spend_all,2.8899999999999997
09,2020-01-14,Connecticut,spend_aap,-5.24
09,2020-01-14,Connecticut,spend_acf,-0.74
09,2020-01-14,Connecticut,spend_aer,-3.9899999999999998
09,2020-01-14,Connecticut,spend_apg,-0.327
09,2020-01-14,Connecticut,spend_durables,4.3999999999999995
09,2020-01-14,Connecticut,spend_nondurables,2.26
09,2020-01-14,Connecticut,spend_grf,1.87
09,2020-01-14,Connecticut,spend_gen,2.92
09,2020-01-14,Connecticut,spend_hic,9.43
09,2020-01-14,Connecticut,spend_hcs,7.1
09,2020-01-14,Connecticut,spend_inperson,2.8400000000000003
09,2020-01-14,Connecticut,spend_inpersonmisc,5.72
09,2020-01-14,Connecticut,spend_remoteservices,3.4000000000000004
09,2020-01-14,Connecticut,spend_sgh,-2.91
09,2020-01-14,Connecticut,spend_tws,8.9
09,2020-01-14,Connecticut,spend_retail_w_grocery,1.59
09,2020-01-14,Connecticut,spend_retail_no_grocery,1.37
09,2020-01-14,Connecticut,spend_all_incmiddle,4
09,2020-01-14,Connecticut,spend_all_q1,6.15
09,2020-01-14,Connecticut,spend_all_q2,3.26
09,2020-01-14,Connecticut,spend_all_q3,4.19
09,2020-01-14,Connecticut,spend_all_q4,2.59
34,2020-01-14,New Jersey,spend_all,3.61
34,2020-01-14,New Jersey,spend_aap,3.61
34,2020-01-14,New Jersey,spend_acf,-1.03
34,2020-01-14,New Jersey,spend_aer,-6.279999999999999
34,2020-01-14,New Jersey,spend_apg,3.36
34,2020-01-14,New Jersey,spend_durables,3.5999999999999996
34,2020-01-14,New Jersey,spend_nondurables,4.07
34,2020-01-14,New Jersey,spend_grf,2.41
34,2020-01-14,New Jersey,spend_gen,3.19
34,2020-01-14,New Jersey,spend_hic,8.83
34,2020-01-14,New Jersey,spend_hcs,7.08
34,2020-01-14,New Jersey,spend_inperson,1.48
34,2020-01-14,New Jersey,spend_inpersonmisc,4.84
34,2020-01-14,New Jersey,spend_remoteservices,3.27
34,2020-01-14,New Jersey,spend_sgh,4.72
34,2020-01-14,New Jersey,spend_tws,5.65
34,2020-01-14,New Jersey,spend_retail_w_grocery,2.83
34,2020-01-14,New Jersey,spend_retail_no_grocery,3.2800000000000002
34,2020-01-14,New Jersey,spend_all_incmiddle,4.24
34,2020-01-14,New Jersey,spend_all_q1,1.81
34,2020-01-14,New Jersey,spend_all_q2,4.16
34,2020-01-14,New Jersey,spend_all_q3,4.279999999999999
34,2020-01-14,New Jersey,spend_all_q4,3.46
36,2020-01-14,New York,spend_all,2.4699999999999998
36,2020-01-14,New York,spend_aap,6.140000000000001
36,2020-01-14,New York,spend_acf,0.181
36,2020-01-14,New York,spend_aer,-9.33
36,2020-01-14,New York,spend_apg,2.1999999999999997
36,2020-01-14,New York,spend_durables,2.46
36,2020-01-14,New York,spend_nondurables,3.2
36,2020-01-14,New York,spend_grf,2.04
36,2020-01-14,New York,spend_gen,-0.673
36,2020-01-14,New York,spend_hic,7.539999999999999
36,2020-01-14,New York,spend_hcs,13.3
36,2020-01-14,New York,spend_inperson,1.05
36,2020-01-14,New York,spend_inpersonmisc,1.77
36,2020-01-14,New York,spend_remoteservices,3.35
36,2020-01-14,New York,spend_sgh,-0.104
36,2020-01-14,New York,spend_tws,0.508
36,2020-01-14,New York,spend_retail_w_grocery,2.22
36,2020-01-14,New York,spend_retail_no_grocery,2.4
36,2020-01-14,New York,spend_all_incmiddle,3.4299999999999997
36,2020-01-14,New York,spend_all_q1,2.13
36,2020-01-14,New York,spend_all_q2,3.26
36,2020-01-14,New York,spend_all_q3,3.55
36,2020-01-14,New York,spend_all_q4,1.81
09,2020-01-15,Connecticut,spend_all,3.5900000000000003
09,2020-01-15,Connecticut,spend_aap,-5.489999999999999
09,2020-01-15,Connecticut,spend_acf,-2.41
09,2020-01-15,Connecticut,spend_aer,-2.15
09,2020-01-15,Connecticut,spend_apg,1.4200000000000002
09,2020-01-15,Connecticut,spend_durables,0.843
09,2020-01-15,Connecticut,spend_nondurables,3.9600000000000004
09,2020-01-15,Connecticut,spend_grf,6.069999999999999
09,2020-01-15,Connecticut,spend_gen,6.02
09,2020-01-15,Connecticut,spend_hic,8.03
09,2020-01-15,Connecticut,spend_hcs,9.950000000000001
09,2020-01-15,Connecticut,spend_inperson,1.08
09,2020-01-15,Connecticut,spend_inpersonmisc,5.19
09,2020-01-15,Connecticut,spend_remoteservices,5.58
09,2020-01-15,Connecticut,spend_sgh,-17.1
09,2020-01-15,Connecticut,spend_tws,0.45599999999999996
09,2020-01-15,Connecticut,spend_retail_w_grocery,2.8400000000000003
09,2020-01-15,Connecticut,spend_retail_no_grocery,0.501
09,2020-01-15,Connecticut,spend_all_incmiddle,3.38
09,2020-01-15,Connecticut,spend_all_q1,8.14
09,2020-01-15,Connecticut,spend_all_q2,2.8400000000000003
09,2020-01-15,Connecticut,spend_all_q3,3.52
09,2020-01-15,Connecticut,spend_all_q4,3.32
34,2020-01-15,New Jersey,spend_all,3.3099999999999996
34,2020-01-15,New Jersey,spend_aap,1.21
34,2020-01-15,New Jersey,spend_acf,-2.1399999999999997
34,2020-01-15,New Jersey,spend_aer,-6.11
34,2020-01-15,New Jersey,spend_apg,2.5100000000000002
34,2020-01-15,New Jersey,spend_durables,1.29
34,2020-01-15,New Jersey,spend_nondurables,4.06
34,2020-01-15,New Jersey,spend_grf,3.35
34,2020-01-15,New Jersey,spend_gen,3.42
34,2020-01-15,New Jersey,spend_hic,2.53
34,2020-01-15,New Jersey,spend_hcs,4.760000000000001
34,2020-01-15,New Jersey,spend_inperson,0.582
34,2020-01-15,New Jersey,spend_inpersonmisc,4.43
34,2020-01-15,New Jersey,spend_remoteservices,2.83
34,2020-01-15,New Jersey,spend_sgh,6.43
34,2020-01-15,New Jersey,spend_tws,5.16
34,2020-01-15,New Jersey,spend_retail_w_grocery,2.4
34,2020-01-15,New Jersey,spend_retail_no_grocery,1.5599999999999998
34,2020-01-15,New Jersey,spend_all_incmiddle,4.390000000000001
34,2020-01-15,New Jersey,spend_all_q1,1.11
34,2020-01-15,New Jersey,spend_all_q2,3.88
34,2020-01-15,New Jersey,spend_all_q3,4.590000000000001
34,2020-01-15,New Jersey,spend_all_q4,2.86
36,2020-01-15,New York,spend_all,2.34
36,2020-01-15,New York,spend_aap,2.06
36,2020-01-15,New York,spend_acf,-2
36,2020-01-15,New York,spend_aer,-4.130000000000001
36,2020-01-15,New York,spend_apg,1.78
36,2020-01-15,New York,spend_durables,1.1400000000000001
36,2020-01-15,New York,spend_nondurables,3.46
36,2020-01-15,New York,spend_grf,4.21
36,2020-01-15,New York,spend_gen,1.6500000000000001
36,2020-01-15,New York,spend_hic,4.93
36,2020-01-15,New York,spend_hcs,8.4
36,2020-01-15,New York,spend_inperson,-0.676
36,2020-01-15,New York,spend_inpersonmisc,2.17
36,2020-01-15,New York,spend_remoteservices,4.49
36,2020-01-15,New York,spend_sgh,-3.2800000000000002
36,2020-01-15,New York,spend_tws,-3.29
36,2020-01-15,New York,spend_retail_w_grocery,2.69
36,2020-01-15,New York,spend_retail_no_grocery,1.32
36,2020-01-15,New York,spend_all_incmiddle,3.6799999999999997
36,2020-01-15,New York,spend_all_q1,1.9
36,2020-01-15,New York,spend_all_q2,3.95
36,2020-01-15,New York,spend_all_q3,3.4799999999999995
36,2020-01-15,New York,spend_all_q4,1.58
09,2020-01-16,Connecticut,spend_all,-1.37
09,2020-01-16,Connecticut,spend_aap,-12
09,2020-01-16,Connecticut,spend_acf,-4.9
09,2020-01-16,Connecticut,spend_aer,-7.7700000000000005
09,2020-01-16,Connecticut,spend_apg,-4.64
09,2020-01-16,Connecticut,spend_durables,-3.2800000000000002
09,2020-01-16,Connecticut,spend_nondurables,-1.44
09,2020-01-16,Connecticut,spend_grf,1.16
09,2020-01-16,Connecticut,spend_gen,0.38999999999999996
09,2020-01-16,Connecticut,spend_hic,1.7500000000000002
09,2020-01-16,Connecticut,spend_hcs,3.49
09,2020-01-16,Connecticut,spend_inperson,-2.09
09,2020-01-16,Connecticut,spend_inpersonmisc,-1.9900000000000002
09,2020-01-16,Connecticut,spend_remoteservices,0.8789999999999999
09,2020-01-16,Connecticut,spend_sgh,-21.4
09,2020-01-16,Connecticut,spend_tws,3.02
09,2020-01-16,Connecticut,spend_retail_w_grocery,-2.12
09,2020-01-16,Connecticut,spend_retail_no_grocery,-4.51
09,2020-01-16,Connecticut,spend_all_incmiddle,-0.509
09,2020-01-16,Connecticut,spend_all_q1,3.01
09,2020-01-16,Connecticut,spend_all_q2,-1.9
09,2020-01-16,Connecticut,spend_all_q3,-0.101
09,2020-01-16,Connecticut,spend_all_q4,-1.8900000000000001
34,2020-01-16,New Jersey,spend_all,-1.7999999999999998
34,2020-01-16,New Jersey,spend_aap,-5.8999999999999995
34,2020-01-16,New Jersey,spend_acf,-4.9799999999999995
34,2020-01-16,New Jersey,spend_aer,-5.54
34,2020-01-16,New Jersey,spend_apg,-4.88
34,2020-01-16,New Jersey,spend_durables,-3.5900000000000003
34,2020-01-16,New Jersey,spend_nondurables,-2.1399999999999997
34,2020-01-16,New Jersey,spend_grf,-0.7230000000000001
34,2020-01-16,New Jersey,spend_gen,-4.17
34,2020-01-16,New Jersey,spend_hic,-1.0699999999999998
34,2020-01-16,New Jersey,spend_hcs,-7.21
34,2020-01-16,New Jersey,spend_inperson,-4.19
34,2020-01-16,New Jersey,spend_inpersonmisc,-3.36
34,2020-01-16,New Jersey,spend_remoteservices,-1.6
34,2020-01-16,New Jersey,spend_sgh,0.0916
34,2020-01-16,New Jersey,spend_tws,-0.165
34,2020-01-16,New Jersey,spend_retail_w_grocery,-2.6599999999999997
34,2020-01-16,New Jersey,spend_retail_no_grocery,-4.42
34,2020-01-16,New Jersey,spend_all_incmiddle,-1.31
34,2020-01-16,New Jersey,spend_all_q1,-4.3
34,2020-01-16,New Jersey,spend_all_q2,-1.6500000000000001
34,2020-01-16,New Jersey,spend_all_q3,-1.1900000000000002
34,2020-01-16,New Jersey,spend_all_q4,-1.78
36,2020-01-16,New York,spend_all,-1.8399999999999999
36,2020-01-16,New York,spend_aap,-2.71
36,2020-01-16,New York,spend_acf,-4.12
36,2020-01-16,New York,spend_aer,-7.000000000000001
36,2020-01-16,New York,spend_apg,-3.2300000000000004
36,2020-01-16,New York,spend_durables,-2.62
36,2020-01-16,New York,spend_nondurables,-0.185
36,2020-01-16,New York,spend_grf,1.6
36,2020-01-16,New York,spend_gen,-3.56
36,2020-01-16,New York,spend_hic,2.13
36,2020-01-16,New York,spend_hcs,-0.402
36,2020-01-16,New York,spend_inperson,-3.1
36,2020-01-16,New York,spend_inpersonmisc,-0.79
36,2020-01-16,New York,spend_remoteservices,-2.8400000000000003
36,2020-01-16,New York,spend_sgh,-5.45
36,2020-01-16,New York,spend_tws,-2.13
36,2020-01-16,New York,spend_retail_w_grocery,-0.894
36,2020-01-16,New York,spend_retail_no_grocery,-3.1399999999999997
36,2020-01-16,New York,spend_all_incmiddle,-0.613
36,2020-01-16,New York,spend_all_q1,-4.41
36,2020-01-16,New York,spend_all_q2,-0.826
36,2020-01-16,New York,spend_all_q3,-0.45799999999999996
36,2020-01-16,New York,spend_all_q4,-2.52
09,2020-01-17,Connecticut,spend_all,-0.451
09,2020-01-17,Connecticut,spend_aap,-10.4
09,2020-01-17,Connecticut,spend_acf,-3.54
09,2020-01-17,Connecticut,spend_aer,-3.39
09,2020-01-17,Connecticut,spend_apg,-4.12
09,2020-01-17,Connecticut,spend_durables,-1.31
09,2020-01-17,Connecticut,spend_nondurables,-0.9979999999999999
09,2020-01-17,Connecticut,spend_grf,1.26
09,2020-01-17,Connecticut,spend_gen,0.0556
09,2020-01-17,Connecticut,spend_hic,0.808
09,2020-01-17,Connecticut,spend_hcs,3.56
09,2020-01-17,Connecticut,spend_inperson,-0.22799999999999998
09,2020-01-17,Connecticut,spend_inpersonmisc,-2.6599999999999997
09,2020-01-17,Connecticut,spend_remoteservices,0.8699999999999999
09,2020-01-17,Connecticut,spend_sgh,-20.4
09,2020-01-17,Connecticut,spend_tws,8.200000000000001
09,2020-01-17,Connecticut,spend_retail_w_grocery,-0.7799999999999999
09,2020-01-17,Connecticut,spend_retail_no_grocery,-2.31
09,2020-01-17,Connecticut,spend_all_incmiddle,0.6709999999999999
09,2020-01-17,Connecticut,spend_all_q1,1.8499999999999999
09,2020-01-17,Connecticut,spend_all_q2,1.28
09,2020-01-17,Connecticut,spend_all_q3,0.485
09,2020-01-17,Connecticut,spend_all_q4,-0.972
34,2020-01-17,New Jersey,spend_all,-2.29
34,2020-01-17,New Jersey,spend_aap,-4.8
34,2020-01-17,New Jersey,spend_acf,-3.83
34,2020-01-17,New Jersey,spend_aer,-3.44
34,2020-01-17,New Jersey,spend_apg,-4.89
34,2020-01-17,New Jersey,spend_durables,-4.58
34,2020-01-17,New Jersey,spend_nondurables,-2.4699999999999998
34,2020-01-17,New Jersey,spend_grf,-1.37
34,2020-01-17,New Jersey,spend_gen,-4.92
34,2020-01-17,New Jersey,spend_hic,-2.9499999999999997
34,2020-01-17,New Jersey,spend_hcs,-3.15
34,2020-01-17,New Jersey,spend_inperson,-3.17
34,2020-01-17,New Jersey,spend_inpersonmisc,-4.95
34,2020-01-17,New Jersey,spend_remoteservices,-1.13
34,2020-01-17,New Jersey,spend_sgh,0.10200000000000001
34,2020-01-17,New Jersey,spend_tws,-0.194
34,2020-01-17,New Jersey,spend_retail_w_grocery,-2.8899999999999997
34,2020-01-17,New Jersey,spend_retail_no_grocery,-4.3
34,2020-01-17,New Jersey,spend_all_incmiddle,-2.13
34,2020-01-17,New Jersey,spend_all_q1,-6.0600000000000005
34,2020-01-17,New Jersey,spend_all_q2,-3.05
34,2020-01-17,New Jersey,spend_all_q3,-1.77
34,2020-01-17,New Jersey,spend_all_q4,-1.9800000000000002
36,2020-01-17,New York,spend_all,-1.87
36,2020-01-17,New York,spend_aap,-5.34
36,2020-01-17,New York,spend_acf,-2.69
36,2020-01-17,New York,spend_aer,-2.4899999999999998
36,2020-01-17,New York,spend_apg,-5.12
36,2020-01-17,New York,spend_durables,-3.4099999999999997
36,2020-01-17,New York,spend_nondurables,-1.58
36,2020-01-17,New York,spend_grf,-0.185
36,2020-01-17,New York,spend_gen,-4.89
36,2020-01-17,New York,spend_hic,-1.1199999999999999
36,2020-01-17,New York,spend_hcs,-2.7199999999999998
36,2020-01-17,New York,spend_inperson,-1.49
36,2020-01-17,New York,spend_inpersonmisc,1.63
36,2020-01-17,New York,spend_remoteservices,-2.4699999999999998
36,2020-01-17,New York,spend_sgh,-4.5600000000000005
36,2020-01-17,New York,spend_tws,0.512
36,2020-01-17,New York,spend_retail_w_grocery,-2.12
36,2020-01-17,New York,spend_retail_no_grocery,-3.8899999999999997
36,2020-01-17,New York,spend_all_incmiddle,-1.27
36,2020-01-17,New York,spend_all_q1,-4.22
36,2020-01-17,New York,spend_all_q2,-1.35
36,2020-01-17,New York,spend_all_q3,-1.21
36,2020-01-17,New York,spend_all_q4,-2.12
09,2020-01-18,Connecticut,spend_all,0.35300000000000004
09,2020-01-18,Connecticut,spend_aap,-11
09,2020-01-18,Connecticut,spend_acf,-4.44
09,2020-01-18,Connecticut,spend_aer,-2.34
09,2020-01-18,Connecticut,spend_apg,-4.97
09,2020-01-18,Connecticut,spend_durables,-0.0281
09,2020-01-18,Connecticut,spend_nondurables,-0.48700000000000004
09,2020-01-18,Connecticut,spend_grf,3.37
09,2020-01-18,Connecticut,spend_gen,-0.992
09,2020-01-18,Connecticut,spend_hic,-0.6839999999999999
09,2020-01-18,Connecticut,spend_hcs,6.29
09,2020-01-18,Connecticut,spend_inperson,0.41900000000000004
09,2020-01-18,Connecticut,spend_inpersonmisc,-2.55
09,2020-01-18,Connecticut,spend_remoteservices,1.5599999999999998
09,2020-01-18,Connecticut,spend_sgh,-15.8
09,2020-01-18,Connecticut,spend_tws,11.4
09,2020-01-18,Connecticut,spend_retail_w_grocery,0.246
09,2020-01-18,Connecticut,spend_retail_no_grocery,-2.13
09,2020-01-18,Connecticut,spend_all_incmiddle,0.764
09,2020-01-18,Connecticut,spend_all_q1,1.9900000000000002
09,2020-01-18,Connecticut,spend_all_q2,0.8789999999999999
09,2020-01-18,Connecticut,spend_all_q3,0.705
09,2020-01-18,Connecticut,spend_all_q4,-0.0422
34,2020-01-18,New Jersey,spend_all,-0.6649999999999999
34,2020-01-18,New Jersey,spend_aap,-5.11
34,2020-01-18,New Jersey,spend_acf,-3.1399999999999997
34,2020-01-18,New Jersey,spend_aer,0.827
34,2020-01-18,New Jersey,spend_apg,-4.68
34,2020-01-18,New Jersey,spend_durables,-3.65
34,2020-01-18,New Jersey,spend_nondurables,-1.79
34,2020-01-18,New Jersey,spend_grf,-0.166
34,2020-01-18,New Jersey,spend_gen,-4.37
34,2020-01-18,New Jersey,spend_hic,-3.1
34,2020-01-18,New Jersey,spend_hcs,-1.67
34,2020-01-18,New Jersey,spend_inperson,-1.71
34,2020-01-18,New Jersey,spend_inpersonmisc,-4.45
34,2020-01-18,New Jersey,spend_remoteservices,2.1999999999999997
34,2020-01-18,New Jersey,spend_sgh,-4.109999999999999
34,2020-01-18,New Jersey,spend_tws,2.26
34,2020-01-18,New Jersey,spend_retail_w_grocery,-2.32
34,2020-01-18,New Jersey,spend_retail_no_grocery,-4.36
34,2020-01-18,New Jersey,spend_all_incmiddle,-0.8840000000000001
34,2020-01-18,New Jersey,spend_all_q1,-4.43
34,2020-01-18,New Jersey,spend_all_q2,-2.04
34,2020-01-18,New Jersey,spend_all_q3,-0.436
34,2020-01-18,New Jersey,spend_all_q4,-0.168
36,2020-01-18,New York,spend_all,-1.3
36,2020-01-18,New York,spend_aap,-7.049999999999999
36,2020-01-18,New York,spend_acf,-2.85
36,2020-01-18,New York,spend_aer,-0.592
36,2020-01-18,New York,spend_apg,-5.6000000000000005
36,2020-01-18,New York,spend_durables,-4.760000000000001
36,2020-01-18,New York,spend_nondurables,-1.9900000000000002
36,2020-01-18,New York,spend_grf,-0.972
36,2020-01-18,New York,spend_gen,-4.46
36,2020-01-18,New York,spend_hic,-3.49
36,2020-01-18,New York,spend_hcs,-3.01
36,2020-01-18,New York,spend_inperson,-0.927
36,2020-01-18,New York,spend_inpersonmisc,0.5700000000000001
36,2020-01-18,New York,spend_remoteservices,0.244
36,2020-01-18,New York,spend_sgh,-3.8699999999999997
36,2020-01-18,New York,spend_tws,4.14
36,2020-01-18,New York,spend_retail_w_grocery,-3.25
36,2020-01-18,New York,spend_retail_no_grocery,-5.4
36,2020-01-18,New York,spend_all_incmiddle,-1.04
36,2020-01-18,New York,spend_all_q1,-3.75
36,2020-01-18,New York,spend_all_q2,-1.3299999999999998
36,2020-01-18,New York,spend_all_q3,-0.831
36,2020-01-18,New York,spend_all_q4,-1.34
09,2020-01-19,Connecticut,spend_all,1.46
09,2020-01-19,Connecticut,spend_aap,-7.28
09,2020-01-19,Connecticut,spend_acf,-0.853
09,2020-01-19,Connecticut,spend_aer,3.81
09,2020-01-19,Connecticut,spend_apg,-4.29
09,2020-01-19,Connecticut,spend_durables,1.38
09,2020-01-19,Connecticut,spend_nondurables,-1.63
09,2020-01-19,Connecticut,spend_grf,0.0441
09,2020-01-19,Connecticut,spend_gen,-2.33
09,2020-01-19,Connecticut,spend_hic,-4.06
09,2020-01-19,Connecticut,spend_hcs,6.23
09,2020-01-19,Connecticut,spend_inperson,2.25
09,2020-01-19,Connecticut,spend_inpersonmisc,-0.018799999999999997
09,2020-01-19,Connecticut,spend_remoteservices,4.73
09,2020-01-19,Connecticut,spend_sgh,-16.6
09,2020-01-19,Connecticut,spend_tws,7.19
09,2020-01-19,Connecticut,spend_retail_w_grocery,-0.932
09,2020-01-19,Connecticut,spend_retail_no_grocery,-1.6500000000000001
09,2020-01-19,Connecticut,spend_all_incmiddle,2.25
09,2020-01-19,Connecticut,spend_all_q1,4.61
09,2020-01-19,Connecticut,spend_all_q2,2.25
09,2020-01-19,Connecticut,spend_all_q3,2.2399999999999998
09,2020-01-19,Connecticut,spend_all_q4,0.893
34,2020-01-19,New Jersey,spend_all,1.6
34,2020-01-19,New Jersey,spend_aap,-2.27
34,2020-01-19,New Jersey,spend_acf,1.16
34,2020-01-19,New Jersey,spend_aer,9.229999999999999
34,2020-01-19,New Jersey,spend_apg,-1.97
34,2020-01-19,New Jersey,spend_durables,-1.02
34,2020-01-19,New Jersey,spend_nondurables,-0.308
34,2020-01-19,New Jersey,spend_grf,1.09
34,2020-01-19,New Jersey,spend_gen,-1.77
34,2020-01-19,New Jersey,spend_hic,-5.2
34,2020-01-19,New Jersey,spend_hcs,-0.459
34,2020-01-19,New Jersey,spend_inperson,1.76
34,2020-01-19,New Jersey,spend_inpersonmisc,-2.42
34,2020-01-19,New Jersey,spend_remoteservices,4.05
34,2020-01-19,New Jersey,spend_sgh,0.428
34,2020-01-19,New Jersey,spend_tws,3.8899999999999997
34,2020-01-19,New Jersey,spend_retail_w_grocery,-0.532
34,2020-01-19,New Jersey,spend_retail_no_grocery,-2.01
34,2020-01-19,New Jersey,spend_all_incmiddle,1.7999999999999998
34,2020-01-19,New Jersey,spend_all_q1,-3.1199999999999997
34,2020-01-19,New Jersey,spend_all_q2,1.16
34,2020-01-19,New Jersey,spend_all_q3,2.06
34,2020-01-19,New Jersey,spend_all_q4,1.91
36,2020-01-19,New York,spend_all,1.21
36,2020-01-19,New York,spend_aap,-1.4500000000000002
36,2020-01-19,New York,spend_acf,1.15
36,2020-01-19,New York,spend_aer,4.6899999999999995
36,2020-01-19,New York,spend_apg,-1.79
36,2020-01-19,New York,spend_durables,-1.03
36,2020-01-19,New York,spend_nondurables,-0.251
36,2020-01-19,New York,spend_grf,0.0116
36,2020-01-19,New York,spend_gen,-1.9800000000000002
36,2020-01-19,New York,spend_hic,-2.41
36,2020-01-19,New York,spend_hcs,-1.08
36,2020-01-19,New York,spend_inperson,2.96
36,2020-01-19,New York,spend_inpersonmisc,6.93
36,2020-01-19,New York,spend_remoteservices,1.7999999999999998
36,2020-01-19,New York,spend_sgh,-2.01
36,2020-01-19,New York,spend_tws,6.59
36,2020-01-19,New York,spend_retail_w_grocery,-0.914
36,2020-01-19,New York,spend_retail_no_grocery,-1.73
36,2020-01-19,New York,spend_all_incmiddle,1.77
36,2020-01-19,New York,spend_all_q1,1.01
36,2020-01-19,New York,spend_all_q2,1.81
36,2020-01-19,New York,spend_all_q3,1.73
36,2020-01-19,New York,spend_all_q4,0.758
09,2020-01-20,Connecticut,spend_all,6.23
09,2020-01-20,Connecticut,spend_aap,2.69
09,2020-01-20,Connecticut,spend_acf,6.94
09,2020-01-20,Connecticut,spend_aer,2.65
09,2020-01-20,Connecticut,spend_apg,5.42
09,2020-01-20,Connecticut,spend_durables,7.51
09,2020-01-20,Connecticut,spend_nondurables,7.960000000000001
09,2020-01-20,Connecticut,spend_grf,10.8
09,2020-01-20,Connecticut,spend_gen,7.199999999999999
09,2020-01-20,Connecticut,spend_hic,-7.140000000000001
09,2020-01-20,Connecticut,spend_hcs,-1.79
09,2020-01-20,Connecticut,spend_inperson,4.17
09,2020-01-20,Connecticut,spend_inpersonmisc,3.74
09,2020-01-20,Connecticut,spend_remoteservices,7.71
09,2020-01-20,Connecticut,spend_sgh,15.7
09,2020-01-20,Connecticut,spend_tws,3.8
09,2020-01-20,Connecticut,spend_retail_w_grocery,9.22
09,2020-01-20,Connecticut,spend_retail_no_grocery,8.05
09,2020-01-20,Connecticut,spend_all_incmiddle,6.38
09,2020-01-20,Connecticut,spend_all_q1,7.51
09,2020-01-20,Connecticut,spend_all_q2,5.779999999999999
09,2020-01-20,Connecticut,spend_all_q3,6.569999999999999
09,2020-01-20,Connecticut,spend_all_q4,6.510000000000001
34,2020-01-20,New Jersey,spend_all,2.83
34,2020-01-20,New Jersey,spend_aap,-0.332
34,2020-01-20,New Jersey,spend_acf,3.2099999999999995
34,2020-01-20,New Jersey,spend_aer,9.5
