county,state,fips_code,date,value
Suffolk,NY,36103,2019-11-01,2160.9097284841196
Suffolk,NY,36103,2019-12-01,2167.196157474912
Suffolk,NY,36103,2020-01-01,2178.0836820083687
Suffolk,NY,36103,2020-02-01,2147.131719849811
Suffolk,NY,36103,2020-03-01,2162.847202766203
Suffolk,NY,36103,2020-04-01,2157.6083214846967
Suffolk,NY,36103,2020-05-01,2140.8090977411625
Suffolk,NY,36103,2020-06-01,2127.8643304183356
Suffolk,NY,36103,2020-07-01,2087.191775026091
Suffolk,NY,36103,2020-08-01,2082.7305117151946
Suffolk,NY,36103,2020-09-01,2088.1136949088213
Suffolk,NY,36103,2020-10-01,2144.3014771875364
Suffolk,NY,36103,2020-11-01,2186.039231744037
Suffolk,NY,36103,2020-12-01,2174.586249340601
Suffolk,NY,36103,2021-01-01,2173.3324927764643
Suffolk,NY,36103,2021-02-01,2154.0805797384755
Suffolk,NY,36103,2021-03-01,2190.208326811163
Suffolk,NY,36103,2021-04-01,2209.681892135561
Suffolk,NY,36103,2021-05-01,2263.0261417019774
Suffolk,NY,36103,2021-06-01,2272.8828877878805
Suffolk,NY,36103,2021-07-01,2312.77636406373
Suffolk,NY,36103,2021-08-01,2340.802171967869
Suffolk,NY,36103,2021-09-01,2333.747427983539
Suffolk,NY,36103,2021-10-01,2318.590625758925
Suffolk,NY,36103,2021-11-01,2297.9953611886112
Suffolk,NY,36103,2021-12-01,2296.4895154363094
Suffolk,NY,36103,2022-01-01,2278.5694487013766
Suffolk,NY,36103,2022-02-01,2280.482017326856
Suffolk,NY,36103,2022-03-01,2292.687263953
Suffolk,NY,36103,2022-04-01,2304.784245941107
Suffolk,NY,36103,2022-05-01,2334.4877652849054
Suffolk,NY,36103,2022-06-01,2321.1519536718442
Suffolk,NY,36103,2022-07-01,2344.4486029141276
Suffolk,NY,36103,2022-08-01,2340.473953013279
Suffolk,NY,36103,2022-09-01,2308
Suffolk,NY,36103,2022-10-01,2261
Westchester,NY,36119,2019-01-01,1934.7704474747766
Westchester,NY,36119,2019-02-01,1937.9734104842598
Westchester,NY,36119,2019-03-01,1939.5484687420906
Westchester,NY,36119,2019-04-01,1942.5101553123009
Westchester,NY,36119,2019-05-01,1940.3876749572048
Westchester,NY,36119,2019-06-01,1958.9213850689737
Westchester,NY,36119,2019-07-01,1976.8280987170797
Westchester,NY,36119,2019-08-01,1983.738494352749
Westchester,NY,36119,2019-09-01,1974.2647258876343
Westchester,NY,36119,2019-10-01,1966.9835813145692
Westchester,NY,36119,2019-11-01,1948.6374110810539
Westchester,NY,36119,2019-12-01,1951.8226262972812
Westchester,NY,36119,2020-01-01,1948.8117154811719
Westchester,NY,36119,2020-02-01,1947.1918804432069
Westchester,NY,36119,2020-03-01,1951.3490203032184
Westchester,NY,36119,2020-04-01,1927.194991144703
Westchester,NY,36119,2020-05-01,1886.0038568977495
Westchester,NY,36119,2020-06-01,1861.0474864787323
Westchester,NY,36119,2020-07-01,1868.0698389416975
Westchester,NY,36119,2020-08-01,1902.2493456282318
Westchester,NY,36119,2020-09-01,1908.3130967735133
Westchester,NY,36119,2020-10-01,1896.8395859510563
Westchester,NY,36119,2020-11-01,1873.5896304506673
Westchester,NY,36119,2020-12-01,1833.496324951644
Westchester,NY,36119,2021-01-01,1810.5607565011821
Westchester,NY,36119,2021-02-01,1811.1369269113427
Westchester,NY,36119,2021-03-01,1821.1702338589332
Westchester,NY,36119,2021-04-01,1826.9450383947108
Westchester,NY,36119,2021-05-01,1840.1918959692914
Westchester,NY,36119,2021-06-01,1852.0577666467032
Westchester,NY,36119,2021-07-01,1880.8014907018496
Westchester,NY,36119,2021-08-01,1888.0192700908726
Westchester,NY,36119,2021-09-01,1889.729938271605
Westchester,NY,36119,2021-10-01,1897.2211878356134
Westchester,NY,36119,2021-11-01,1902.3350028572388
Westchester,NY,36119,2021-12-01,1907.3973691745405
Westchester,NY,36119,2022-01-01,1907.347716581602
Westchester,NY,36119,2022-02-01,1913.6037403163198
Westchester,NY,36119,2022-03-01,1912.9737987830463
Westchester,NY,36119,2022-04-01,1912.1550713006975
Westchester,NY,36119,2022-05-01,1936.6098505059128
Westchester,NY,36119,2022-06-01,1940.7993265069886
Westchester,NY,36119,2022-07-01,1952.8704636693697
Westchester,NY,36119,2022-08-01,1926.6829673135853
Westchester,NY,36119,2022-09-01,1899
Westchester,NY,36119,2022-10-01,1859
New York City,NY,3651000,2019-01-01,2052.271247056087
New York City,NY,3651000,2019-02-01,2031.2874560859682
New York City,NY,3651000,2019-03-01,2047.364211592002
New York City,NY,3651000,2019-04-01,2071.4828738362394
New York City,NY,3651000,2019-05-01,2104.0620279931527
New York City,NY,3651000,2019-06-01,2126.6681013766042
New York City,NY,3651000,2019-07-01,2154.697597348799
New York City,NY,3651000,2019-08-01,2170.205419642985
New York City,NY,3651000,2019-09-01,2181.017548632839
New York City,NY,3651000,2019-10-01,2167.053911299708
New York City,NY,3651000,2019-11-01,2144.062719166416
New York City,NY,3651000,2019-12-01,2102.135403265003
New York City,NY,3651000,2020-01-01,2063.44769874477
New York City,NY,3651000,2020-02-01,2054.937238345655
New York City,NY,3651000,2020-03-01,2076.0216331235038
New York City,NY,3651000,2020-04-01,2072.6014617476117
New York City,NY,3651000,2020-05-01,2013.9628206400748
New York City,NY,3651000,2020-06-01,1942.2042765103615
New York City,NY,3651000,2020-07-01,1865.8564860519562
New York City,NY,3651000,2020-08-01,1804.8116608696264
New York City,NY,3651000,2020-09-01,1732.924783255023
New York City,NY,3651000,2020-10-01,1688.043615220276
New York City,NY,3651000,2020-11-01,1657.5340550882308
New York City,NY,3651000,2020-12-01,1640.3224195533674
New York City,NY,3651000,2021-01-01,1637.969354697487
New York City,NY,3651000,2021-02-01,1647.8826001661582
New York City,NY,3651000,2021-03-01,1681.41616315513
New York City,NY,3651000,2021-04-01,1707.6785967190915
New York City,NY,3651000,2021-05-01,1767.9217570302865
New York City,NY,3651000,2021-06-01,1841.3769260086024
New York City,NY,3651000,2021-07-01,1953.5101327528591
New York City,NY,3651000,2021-08-01,2037.5230584464846
New York City,NY,3651000,2021-09-01,2084.1203703703704
New York City,NY,3651000,2021-10-01,2101.553603712998
New York City,NY,3651000,2021-11-01,2089.0866919896466
New York City,NY,3651000,2021-12-01,2083.969076853115
New York City,NY,3651000,2022-01-01,2054.790714409456
New York City,NY,3651000,2022-02-01,2069.943915178764
New York City,NY,3651000,2022-03-01,2071.4450010490978
New York City,NY,3651000,2022-04-01,2092.662510031483
New York City,NY,3651000,2022-05-01,2140.623781298202
New York City,NY,3651000,2022-06-01,2177.0183265356886
New York City,NY,3651000,2022-07-01,2220.9508820753963
New York City,NY,3651000,2022-08-01,2228.2594484167516
New York City,NY,3651000,2022-09-01,2204
New York City,NY,3651000,2022-10-01,2155
